"Molecule ChEMBL ID","Smiles","Standard Type","Standard Relation","Standard Value","Standard Units","Target ChEMBL ID","Energy","SlogP","SMR","LabuteASA","TPSA","AMW","ExactMW","NumLipinskiHBA","NumLipinskiHBD","NumRotatableBonds","NumHBD","NumHBA","NumAmideBonds","NumHeteroAtoms","NumHeavyAtoms","NumAtoms","NumStereocenters","NumUnspecifiedStereocenters","NumRings","NumAromaticRings","NumSaturatedRings","NumAliphaticRings","NumAromaticHeterocycles","NumSaturatedHeterocycles","NumAliphaticHeterocycles","NumAromaticCarbocycles","NumSaturatedCarbocycles","NumAliphaticCarbocycles","FractionCSP3","Chi0v","Chi1v","Chi2v","Chi3v","Chi4v","Chi1n","Chi2n","Chi3n","Chi4n","HallKierAlpha","kappa1","kappa2","kappa3","slogp_VSA1","slogp_VSA2","slogp_VSA3","slogp_VSA4","slogp_VSA5","slogp_VSA6","slogp_VSA7","slogp_VSA8","slogp_VSA9","slogp_VSA10","slogp_VSA11","slogp_VSA12","smr_VSA1","smr_VSA2","smr_VSA3","smr_VSA4","smr_VSA5","smr_VSA6","smr_VSA7","smr_VSA8","smr_VSA9","smr_VSA10","peoe_VSA1","peoe_VSA2","peoe_VSA3","peoe_VSA4","peoe_VSA5","peoe_VSA6","peoe_VSA7","peoe_VSA8","peoe_VSA9","peoe_VSA10","peoe_VSA11","peoe_VSA12","peoe_VSA13","peoe_VSA14","MQN1","MQN2","MQN3","MQN4","MQN5","MQN6","MQN7","MQN8","MQN9","MQN10","MQN11","MQN12","MQN13","MQN14","MQN15","MQN16","MQN17","MQN18","MQN19","MQN20","MQN21","MQN22","MQN23","MQN24","MQN25","MQN26","MQN27","MQN28","MQN29","MQN30","MQN31","MQN32","MQN33","MQN34","MQN35","MQN36","MQN37","MQN38","MQN39","MQN40","MQN41","MQN42"
"CHEMBL437504","CC[C@@H](C)[C@@H](NS(=O)(=O)c1ccc(F)c(C)c1)C(=O)NO","IC50","'='",67,"nM","CHEMBL4372",7.3032314602972175,1.3325199999999997,74.63070000000002,149.8190509603407,95.5,318.3699999999996,318.1049563080005,6,3,10,3,4,1,8,21,40,2,0,1,1,0,0,0,0,0,1,0,0,0.46153846153846156,10.630129697256185,6.182989156272519,4.745461425513453,3.003473917020786,1.874721293991096,14.045601308935659,3.20450626955822,1.8605097753678967,0.9626493195590012,-1.5100000000000002,4.497693319674019,6.968376887643296,4.226606666615665,10.188240961137378,25.552403003073884,14.817828337479405,18.563070643704652,47.57229752634129,23.02273959850766,4.254883813889036,0,0,4.39041504767482,0,0,48.99930374973196,0,10.188240961137378,5.893957685363079,37.841977197083835,0,29.507928455732774,0,0,15.930470882759089,0,10.00407100511562,18.281333379407002,4.715119613734132,0,20.076709135920737,36.43655741734564,16.44910267404264,10.378517700198655,13.246955387723741,1.4118420783282006,11.454490810640218,5.907179729351506,0,13,1,0,0,0,1,0,2,0,4,0,21,31,3,0,3,3,0,10,10,6,0,0,0,0,4,1,3,7,0,6,0,0,0,0,1,0,0,0,0,0,0
"CHEMBL201564","CC[C@@H](NS(=O)(=O)c1ccc(F)c(C)c1)C(=O)NO","IC50","'='",100,"nM","CHEMBL4372",5.336941340244028,0.69642,65.46670000000003,131.4692847308762,95.5,290.3159999999997,290.0736561800004,6,3,8,3,4,1,8,19,34,1,0,1,1,0,0,0,0,0,1,0,0,0.36363636363636365,9.630129697256185,5.682989156272519,4.370461425513453,2.760072217583291,1.693588756711464,11.545601308935659,2.82950626955822,1.6171080759304015,0.8271603287381327,-1.5100000000000002,4.505382814003142,6.089530643098678,3.724282170056992,10.188240961137378,25.552403003073884,14.817828337479405,12.669112958341575,35.2373711843647,23.02273959850766,4.254883813889036,0,0,4.39041504767482,0,0,43.516269525051065,0,10.188240961137378,0,30.99008507978816,0,29.507928455732774,0,0,15.930470882759089,0,10.00407100511562,18.281333379407002,4.715119613734132,0,6.851892117295679,36.91552463331194,10.96606844936176,10.378517700198655,13.246955387723741,1.4118420783282006,11.454490810640218,5.907179729351506,0,11,1,0,0,0,1,0,2,0,4,0,19,25,3,0,3,3,0,8,10,6,0,0,0,0,4,1,3,5,0,6,0,0,0,0,1,0,0,0,0,0,0
"CHEMBL437320","COc1ccc(S(=O)(=O)N(Cc2ccncc2)[C@@H](C(=O)NO)C(C)C)cc1","IC50","'='",9500,"nM","CHEMBL4372",37.06324154846819,1.8110999999999997,98.51500000000004,190.81559982896007,108.83000000000001,393.4649999999997,393.1358418360006,8,2,12,2,6,1,9,27,50,1,0,2,2,0,0,1,0,0,1,0,0,0.3333333333333333,13.60762711021078,7.823075603481707,5.945543679984266,4.06644475631427,2.6837549196264985,17.738474160644888,4.222014338193979,2.591835230326341,1.5199606499585725,-2.4899999999999998,5.75686466854503,8.936757083620384,4.819071712339549,10.209984301203296,41.87954997419992,21.314688021795348,5.893957685363079,48.053165405863005,53.49578614312706,2.843041735560835,0,0,0,5.749511833283905,0,54.7877023583801,0,14.762315859646689,5.893957685363079,31.114019862774725,7.037952458882589,54.163754159306286,0,5.749511833283905,15.930470882759089,4.736862953800049,14.988049526062827,13.890918331732184,4.305215991296234,0,13.703784234591359,47.71192142303984,31.179477111477443,28.382538608443,11.767404301633551,1.4118420783282006,11.454490810640218,5.907179729351506,0,18,0,0,0,0,1,0,2,1,5,0,27,36,3,0,6,6,0,12,13,8,0,0,0,0,3,2,3,7,1,11,0,0,0,0,2,0,0,0,0,0,0
"CHEMBL203756","COc1ccc(S(=O)(=O)N(CCc2ccsc2)[C@@H](C(=O)NO)C(C)C)cc1","IC50","'='",2100,"nM","CHEMBL4372",52.432084450551415,2.520100000000001,103.46400000000006,197.0062277329895,95.94000000000001,412.53299999999973,412.11266386800065,7,2,13,2,6,1,9,27,51,1,0,2,2,0,0,1,0,0,1,0,0,0.3888888888888889,14.385158386102411,8.600606879373338,6.528692136902991,4.552401803746538,3.004055237884166,18.19950885560879,4.192790359416908,2.5674819146787824,1.477656224211144,-1.94,5.788827684046423,9.315440558316336,5.069196265799667,10.209984301203296,43.39243113756865,21.190753238808785,5.893957685363079,49.42392396203323,45.81980583316945,2.843041735560835,0,0,0,5.749511833283905,11.336785877934737,56.158460914550325,0,9.77833733869948,5.893957685363079,30.99008507978816,13.534812143198533,46.48777384934866,0,5.749511833283905,27.267256760693826,4.736862953800049,10.00407100511562,13.890918331732184,15.64200186923097,0,13.703784234591359,58.754656436041124,21.575203802188362,27.01178005227278,11.767404301633551,1.4118420783282006,11.454490810640218,5.907179729351506,0,18,0,0,0,0,2,0,2,0,5,0,27,38,3,0,6,5,0,13,12,7,0,0,0,0,3,2,3,8,1,10,0,0,0,1,1,0,0,0,0,0,0
"CHEMBL414858","CC(C)[C@@H](NS(=O)(=O)c1ccc(-c2cnns2)s1)C(=O)NO","IC50","'='",10200,"nM","CHEMBL4372",2.081592328402042,1.0749,82.09870000000002,154.78543909391237,121.28000000000002,362.4579999999998,362.0177179280004,8,3,9,3,8,1,11,22,36,1,0,2,2,0,0,2,0,0,0,0,0,0.36363636363636365,12.596082158030052,8.052453582110434,6.943023930154215,5.4152904779751765,3.707230035839613,11.825172491711875,3.368907879352059,1.9716069476541027,1.107977080138772,-1.4000000000000001,6.2442368387829825,6.790594456016665,3.674074074074075,10.188240961137378,35.1393280801452,14.817828337479405,5.893957685363079,28.782128352463776,22.466911803663432,4.254883813889036,9.754294387402599,0,0,0,22.869272489501412,37.75509592120601,0,19.775166038208695,5.893957685363079,23.930855880463085,0,18.25773262614135,0,9.754294387402599,38.7997433722605,0,10.00407100511562,13.890918331732184,4.715119613734132,16.435467686235775,18.192027503361636,29.51128171225634,14.472457086892838,16.533076629196938,11.638913724199925,1.4118420783282006,1.4311996572326342,15.930470882759089,0,11,0,0,0,0,3,0,2,2,4,0,22,24,3,0,5,5,0,9,12,8,0,0,0,0,3,1,3,5,4,6,0,0,0,2,0,0,0,0,0,0,0
"CHEMBL200848","CN1C(N)=NC(=O)/C1=C\c1ccc(-c2ccc(Cl)cc2)o1","IC50","'='",199526.23,"nM","CHEMBL4372",-27.9207421048354,2.7276000000000007,81.52340000000001,142.8476974223994,71.83,301.7329999999998,301.0618043040003,5,2,3,1,4,1,6,21,33,0,0,3,2,0,1,1,0,1,1,0,0,0.06666666666666667,10.792030786455282,5.77095993170951,4.10323003025209,2.5638827068167407,1.548513847016601,11.287422649700199,3.7252655572428623,2.3749004703121273,1.4540227287642944,-2.529999999999999,5.346728455794738,5.104288284548528,2.552743174177349,5.719716975726273,23.742470929228062,4.794537184071822,0,19.46783298057664,51.36110722872462,7.846317470397728,17.375770656607003,0,0,0,11.600939890232516,25.742957839483765,0,4.899909730850478,10.712121708361941,0,6.975826900282246,52.734432291651366,0,11.323698910571437,29.51974593436342,15.0367776436301,4.794537184071822,0,4.992404732635669,0,11.600939890232516,36.25451224597977,27.726259120266793,9.59530989319154,17.217534150804717,2.8236841566564013,5.959554568743835,5.907179729351506,0,15,0,1,0,0,0,0,1,2,1,1,21,17,2,0,10,6,0,3,7,5,0,0,0,0,2,0,2,1,2,14,0,0,0,2,1,0,0,0,0,0,0
"CHEMBL427195","O=C(O)CN1C(=O)/C(=C/c2ccc(-c3ccc(Cl)cc3)o2)SC1=S","IC50","'='",900,"nM","CHEMBL4372",-24.580044984214254,3.8858000000000015,96.66880000000002,165.57568847204803,70.75,379.8459999999999,378.97397748000026,5,1,4,1,6,1,8,24,34,0,0,3,2,1,1,1,1,1,1,0,0,0.0625,13.663589919166272,7.59550513601082,6.083361922116234,3.9742295638888736,2.768396739078771,10.901044082073867,4.061209975074434,2.5146718853645305,1.5785622712474383,-2.0899999999999985,8.330956439152644,6.801377106626269,3.5299471854964533,0,32.70259670913596,9.589074368143644,0,18.097074424406422,45.57679969692317,5.022633313741326,18.80697031383964,0,0,0,35.580698282670326,31.45186050183618,1.4311996572326342,4.899909730850478,0,0,6.496859684315945,51.942529492485576,0,11.323698910571437,57.82978913156822,9.52595912816056,14.48898409899412,0,0,0,35.580698282670326,36.25451224597977,16.638156551473887,17.241963519422026,22.3378886076238,0,0,7.33837938658414,5.969305287951849,16,0,1,0,0,2,0,0,1,3,1,24,16,4,0,11,5,0,4,9,5,0,0,0,0,4,1,2,1,2,14,0,0,0,2,1,0,0,0,0,0,0
"CHEMBL3098990","COc1ccccc1CCC(=O)Nc1ccc2nc(C)cc(N)c2c1","IC50","'='",1219,"nM","CHEMBL4372",38.16601435373924,3.7053200000000013,100.83710000000004,176.05789102063613,77.24,335.40699999999964,335.1633769120006,5,3,8,2,4,1,5,25,46,0,0,3,3,0,0,1,0,0,2,0,0,0.2,12.158137367427601,6.4804064244456905,4.354372771006276,2.739658654744071,1.7263225667866398,16.822047210945563,4.354372771006276,2.739658654744071,1.7263225667866398,-3.0799999999999996,4.754276271499586,7.214872508009969,3.8822123018835377,15.766393282814699,17.929110709181302,11.167462085401201,6.851892117295679,42.30395839893882,48.33934966130636,4.235526234984602,10.902924932081056,0,11.374772549367124,5.749511833283905,0,38.44058038392043,0,4.9839785209472085,0,19.597741919954437,18.067482787897237,59.59672914785181,0,5.749511833283905,28.184877210799687,15.766393282814699,9.77851570501903,0,0,0,18.127256122989884,49.00036204863853,38.423159553201316,27.632997294371265,5.749511833283905,4.235526234984602,5.907179729351506,0,0,20,0,0,0,0,0,0,2,1,2,0,25,30,1,0,9,8,0,8,7,5,0,0,0,0,1,1,3,4,1,15,0,0,0,0,3,0,0,0,0,2,1
"CHEMBL382675","Cc1cc(S(=O)(=O)N[C@@H](C(=O)NO)C2CCCCC2)ccc1F","IC50","'='",42,"nM","CHEMBL4372",12.460188555022638,1.8667199999999993,81.75070000000002,164.35304503594028,95.5,344.4079999999997,344.12060637200057,6,3,7,3,4,1,8,23,44,1,0,2,1,1,1,0,0,0,1,1,1,0.5333333333333333,11.630129697256185,6.932989156272519,5.2454614255134535,3.3784739170207843,2.1839221437098426,15.795601308935659,3.7045062695582205,2.2355097753678974,1.2718501692777486,-1.51,4.770254138234826,7.3733731637577495,4.272875385322097,10.188240961137378,25.552403003073884,14.817828337479405,18.563070643704652,62.10173000940791,23.02273959850766,4.254883813889036,0,0,4.39041504767482,0,0,51.74082086207241,0,10.188240961137378,5.893957685363079,49.62989256780999,0,29.507928455732774,0,0,15.930470882759089,0,10.00407100511562,18.281333379407002,4.715119613734132,0,19.118774703988137,49.1824072200044,19.190619786383078,10.378517700198655,13.246955387723741,1.4118420783282006,11.454490810640218,5.907179729351506,0,15,1,0,0,0,1,0,2,0,4,0,23,30,3,0,9,3,0,7,10,6,0,0,0,0,4,1,3,3,0,6,6,0,0,0,2,0,0,0,0,0,0
"CHEMBL373276","O=C(O)CN1C(=O)/C(=C/c2nccs2)SC1=S","IC50","'='",72400,"nM","CHEMBL4372",-46.86924917429525,1.4288999999999998,69.62880000000001,118.66112802571226,70.5,286.35899999999987,285.9540550520002,5,1,3,1,7,1,8,17,23,0,0,2,1,1,1,1,1,1,0,0,0,0.1111111111111111,10.293406676566274,6.042268602924663,5.033934978443807,3.394253225573311,2.542180383753498,6.9092754410692105,2.594800882880386,1.543630286953102,0.9459136828059215,-1.2499999999999998,6.620667793744717,4.943905817174516,2.7091836734693877,0,37.686575230083164,9.589074368143644,0,11.861416477703866,16.434146134372405,0,7.4832714032682,0,0,0,35.316544270372546,21.551675340101955,1.4311996572326342,9.883888251797686,0,0,6.496859684315945,21.441769831225173,0,0,57.56563511927044,5.1088081911072125,14.48898409899412,4.9839785209472085,0,11.336785877934737,23.97975839243781,6.052071746035566,11.529009620482359,11.758929294741147,15.825017466727683,0,0,7.33837938658414,5.969305287951849,9,0,0,0,0,3,0,0,2,3,0,17,10,4,0,8,2,0,3,8,5,0,0,0,0,3,1,2,1,3,7,0,0,0,2,0,0,0,0,0,0,0
"CHEMBL1161811","Cc1cc(S(=O)(=O)N[C@H](CCNC(=O)C(C)(C)N)C(=O)NO)ccc1F","IC50","'='",8700,"nM","CHEMBL4372",21.67636101377512,-0.4699799999999974,91.06880000000004,183.39426206718466,150.62,390.43699999999967,390.13731905600065,9,6,13,5,6,2,11,26,49,1,0,1,1,0,0,0,0,0,1,0,0,0.4666666666666667,12.932805178719965,7.3079336947543885,5.6096309842968815,3.2829298803042555,1.9061647785345817,17.012186633917402,4.068675828341652,2.1399657386513695,1.0397363505612522,-2.0799999999999996,5.707874228975479,8.535383852262639,6.019810844133158,21.21777129015203,43.49536766912468,19.612365521551226,12.669112958341575,48.94305608251151,23.02273959850766,8.490410048873638,0,0,4.39041504767482,0,0,59.400125724958606,0,15.498054314425755,5.719716975726273,43.38090244946718,6.496859684315945,29.507928455732774,0,0,21.837650612110593,11.029530329014648,14.79860818918744,18.281333379407002,4.715119613734132,0,0,50.6193088679033,24.3167209145288,15.917442952581998,16.070639544380143,2.8236841566564013,17.361670539991724,5.907179729351506,0,15,1,0,0,0,1,0,4,0,5,0,26,39,4,0,3,3,0,13,14,9,0,0,0,0,5,1,6,8,0,6,0,0,0,0,1,0,0,0,0,0,0
"CHEMBL87223","Cc1cc(N)c2cc(NC(=O)Nc3ccc4nc(C)cc(N)c4c3)ccc2n1","IC50","'='",3200,"nM","CHEMBL4372",6.833611972729872,4.208240000000001,114.4262,189.7747263521857,118.94999999999999,372.43199999999973,372.16985926000064,7,6,6,4,5,2,7,28,48,0,0,4,4,0,0,2,0,0,2,0,0,0.09523809523809523,13.591529863463611,7.440192122731722,5.268642163334844,3.3683380760423685,2.2468210816674214,17.123473695731473,5.268642163334844,3.3683380760423685,2.2468210816674214,-3.869999999999999,5.811840779792557,6.696086289881952,3.372130349072744,22.059060658029296,15.99907155423249,0,13.703784234591359,30.578475776079998,48.33934966130636,8.471052469969203,21.805849864162113,0,27.54408228280607,0,0,32.456209440424104,0,9.967957041894417,0,13.703784234591359,22.059060658029296,59.72720565100328,0,0,50.58650947523443,22.059060658029296,9.967957041894417,4.794537184071822,0,0,0,62.04313389589772,53.1344008543821,21.99946988459428,0,8.471052469969203,0,0,6.031114512338072,21,0,0,0,0,0,0,4,2,1,0,28,28,1,0,11,11,0,6,8,7,0,0,0,0,1,0,5,2,2,18,0,0,0,0,4,0,0,0,0,4,2
"CHEMBL3098981","Cc1cc(N)c2cc(NC(=O)Nc3ccc(C(C)C)cc3)ccc2n1","IC50","'='",83000,"nM","CHEMBL4372",-3.680950455217395,4.892820000000002,104.06480000000002,177.95723510714345,80.03999999999999,334.42299999999966,334.17936132400064,5,4,7,3,3,2,5,25,47,0,0,3,3,0,0,1,0,0,2,0,0,0.2,12.197102672463695,6.519371729481785,4.486018371209919,2.753419382229928,1.718357486167464,17.308226111481616,4.486018371209919,2.753419382229928,1.718357486167464,-3.079999999999999,4.549463147543373,6.807566278149764,3.8822123018835377,16.339343682303024,11.01509303328528,0,6.851892117295679,55.528775417563914,48.33934966130636,5.6473683133128025,10.902924932081056,0,21.85669600812251,0,0,35.11555950844859,0,4.9839785209472085,0,26.449634037250117,16.339343682303024,59.59672914785182,0,0,33.99619826846981,16.339343682303024,4.9839785209472085,4.794537184071822,0,0,25.78862164991795,54.563813540335524,41.84989659506616,16.48276916697802,0,5.6473683133128025,0,0,6.031114512338072,20,0,0,0,0,0,0,3,1,1,0,25,31,1,0,9,8,0,7,6,5,0,0,0,0,1,0,4,4,1,15,0,0,0,0,3,0,0,0,0,2,1
"CHEMBL380714","CC(C)[C@@H](NS(=O)(=O)c1ccc(F)c2ccccc12)C(=O)NO","IC50","'='",2760,"nM","CHEMBL4372",23.47523334676716,1.7872,82.78270000000003,156.96089026294706,95.5,340.3759999999997,340.08930624400045,6,3,8,3,4,1,8,23,40,1,0,2,2,0,0,0,0,0,2,0,0,0.26666666666666666,11.630129697256185,6.932989156272519,5.370461425513453,3.6565670259447343,2.570277877548622,13.795601308935659,3.8295062695582196,2.411540811675879,1.4781979870164474,-2.03,5.50672956220839,6.61111683593204,3.4925570724421497,10.188240961137378,25.552403003073884,14.817828337479405,11.711178526408974,32.894404020974434,41.14999572149754,4.254883813889036,10.772448428929591,0,4.39041504767482,0,0,46.25778663739151,0,10.188240961137378,5.893957685363079,24.61716017845878,0,42.07173308702566,0,0,26.70291931168868,0,10.00407100511562,18.281333379407002,4.715119613734132,0,37.87345906524454,17.978795100689666,20.36775832212113,14.490793368709314,13.246955387723741,1.4118420783282006,11.454490810640218,5.907179729351506,0,15,1,0,0,0,1,0,2,0,4,0,23,27,3,0,6,5,0,8,10,6,0,0,0,0,4,1,3,5,0,10,0,0,0,0,2,0,0,0,0,2,1
"CHEMBL203745","CC[C@H](C)[C@@H](NS(=O)(=O)c1ccc(F)c(C)c1)C(=O)NO","IC50","'='",67,"nM","CHEMBL4372",11.687902936322104,1.3325199999999997,74.63070000000002,149.8190509603407,95.5,318.3699999999996,318.1049563080005,6,3,10,3,4,1,8,21,40,2,0,1,1,0,0,0,0,0,1,0,0,0.46153846153846156,10.630129697256185,6.182989156272519,4.745461425513453,3.003473917020786,1.874721293991096,14.045601308935659,3.20450626955822,1.8605097753678967,0.9626493195590012,-1.5100000000000002,4.497693319674019,6.968376887643296,4.226606666615665,10.188240961137378,25.552403003073884,14.817828337479405,18.563070643704652,47.57229752634129,23.02273959850766,4.254883813889036,0,0,4.39041504767482,0,0,48.99930374973196,0,10.188240961137378,5.893957685363079,37.841977197083835,0,29.507928455732774,0,0,15.930470882759089,0,10.00407100511562,18.281333379407002,4.715119613734132,0,20.076709135920737,36.43655741734564,16.44910267404264,10.378517700198655,13.246955387723741,1.4118420783282006,11.454490810640218,5.907179729351506,0,13,1,0,0,0,1,0,2,0,4,0,21,31,3,0,3,3,0,10,10,6,0,0,0,0,4,1,3,7,0,6,0,0,0,0,1,0,0,0,0,0,0
"CHEMBL200192","O=C1NC(=S)NC(=O)C1=Cc1ccc(-c2ccc(Cl)cc2)o1","IC50","'='",4365.16,"nM","CHEMBL4372",-92.77387396698612,2.5143000000000004,86.0144,148.2577657832845,71.34,332.76799999999986,332.0022408280002,5,2,2,2,4,2,7,22,31,0,0,3,2,1,1,1,1,1,1,0,0,0,11.977810352810776,6.390242917137278,4.558891556665781,2.7474353950557777,1.7304913313985637,9.998457344664104,3.8157787119864426,2.3758789727161087,1.4701775209787364,-2.439999999999999,7.21469696554371,5.745833088361679,2.927179020342426,10.619626706576751,16.926796343427768,9.589074368143644,0,15.355557312065981,46.244767713102384,7.846317470397728,17.375770656607003,0,0,0,23.81881333327921,26.42521935504493,0,10.619626706576751,0,0,0,52.6104975086648,0,11.323698910571437,46.79768142274255,4.417150937053347,20.208701074720395,0,0,0,11.600939890232516,54.524457435062025,10.586084805438322,9.59530989319154,17.09359936781815,7.93612104138116,0,11.814359458703011,0,15,0,1,0,0,1,0,0,2,2,1,22,12,4,0,12,5,0,2,8,5,0,0,0,0,4,0,1,0,1,16,0,0,0,1,2,0,0,0,0,0,0
"CHEMBL560966","Cc1csc(NS(=O)(=O)c2ccc(Cl)c(C(F)(F)F)c2)c1-c1nc2ccccc2s1","IC50","'='",11000,"nM","CHEMBL4372",13.606909581820933,6.806220000000003,114.9325,199.48572795985848,59.06,488.965,487.97015296400036,4,1,5,1,5,0,11,30,42,0,0,4,4,0,0,2,0,0,2,0,0,0.10526315789473684,17.152945224157772,10.914298548261758,9.126181589304718,6.787657425074263,5.248607344210631,13.410491180096395,5.413244572046628,3.462409308904344,2.1989067028774834,-2.1399999999999992,10.941800581781091,7.524127116680287,3.9189790401391864,4.715119613734132,13.401775505276145,16.199589670851058,6.851892117295679,26.20524710126641,52.54852883882844,6.434475392069527,20.787695822635122,0,18.172327119712325,0,34.27451164610199,38.07922832355403,0,4.9839785209472085,0,17.92367411025693,4.715119613734132,63.80258166044598,0,10.571075188549761,59.5155054102828,0,4.715119613734132,13.401775505276145,13.171245143024459,22.673571755869474,23.685777305559107,47.98355155697675,9.675727160207655,36.66425736440323,10.008705673540632,1.4118420783282006,0,10.023291153407584,6.176298517443475,19,3,1,0,0,3,0,1,1,2,0,30,22,2,0,11,10,0,5,6,4,0,0,0,0,6,0,1,3,3,17,0,0,0,2,2,0,0,0,0,2,1
"CHEMBL3099013","COc1cc(Br)ccc1CCC(=O)Nc1ccc2nc(C)cc(N)c2c1","IC50","'='",58000,"nM","CHEMBL4372",34.564481341605116,4.4678200000000015,108.53710000000001,188.52046812610973,77.24,414.3029999999998,413.0738889800006,5,3,8,2,4,1,6,26,46,0,0,3,3,0,0,1,0,0,2,0,0,0.2,14.122098379551533,7.462386930507656,5.336353277068239,3.2306489077750533,2.0720406590192897,16.511029447450177,4.543355007510889,2.8341497729963776,1.7928560446580546,-2.5999999999999996,5.696396204079257,7.742349957734573,4.136548751486325,15.766393282814699,17.929110709181302,11.167462085401201,6.851892117295679,40.933199842768595,46.76965046947548,4.235526234984602,10.902924932081056,0,11.374772549367124,5.749511833283905,15.929943897949348,37.069821827750204,0,4.9839785209472085,0,19.597741919954437,18.067482787897237,58.027029956020925,0,5.749511833283905,44.114821108749034,15.766393282814699,9.77851570501903,0,0,0,21.972362605612645,55.04278075630182,42.89587906903373,26.262238738201045,5.749511833283905,4.235526234984602,5.907179729351506,0,0,20,0,0,1,0,0,0,2,1,2,0,26,30,1,0,9,8,0,8,7,5,0,0,0,0,2,1,3,4,1,15,0,0,0,0,3,0,0,0,0,2,1
"CHEMBL564771","Cc1ccc(S(=O)(=O)Nc2sccc2-c2nc3ccccc3s2)cc1[N+](=O)[O-]","IC50","'='",10000,"nM","CHEMBL4372",36.00158836716919,5.042220000000002,111.57490000000003,186.3788596324691,102.2,431.52,431.0068188960003,7,1,6,1,7,0,10,28,41,0,0,4,4,0,0,2,0,0,2,0,0,0.05555555555555555,15.648868562530094,10.119160298654165,8.29219239358327,6.151160213405552,4.703629444955963,13.493317403498033,4.957219849334407,3.2114475246085186,2.0140433777911486,-2.8200000000000003,8.681517284780849,6.968156302956204,3.3689074588754493,4.715119613734132,18.325086554093815,10.023291153407584,16.966210386061253,22.012554165739633,58.59094754649173,1.4118420783282006,20.787695822635122,0,10.688468251371429,0,22.673571755869474,31.20205278551744,0,4.9839785209472085,0,11.747375592813455,4.715119613734132,69.37323383143652,0,10.571075188549761,53.60195179473385,0,14.829437882499704,13.401775505276145,0,22.673571755869474,18.127256122989884,36.37768135761646,21.281597359567943,32.372242163952784,10.008705673540632,1.4118420783282006,0,15.710677428091145,0,18,0,0,0,0,3,0,2,1,4,0,28,20,3,0,11,10,0,6,12,7,0,0,1,1,4,0,2,2,3,17,0,0,0,2,2,0,0,0,0,2,1
"CHEMBL114272","COc1ccc(S(=O)(=O)N[C@@H](C(=O)NO)C(C)C)cc1","IC50","'='",900,"nM","CHEMBL4372",14.176198290081185,0.5034999999999998,71.87070000000003,142.9971481723569,104.73,302.3519999999997,302.0936426760005,7,3,10,3,5,1,8,20,38,1,0,1,1,0,0,0,0,0,1,0,0,0.4166666666666667,10.160413514710822,5.902255210231769,4.4876654068567365,2.8158613848742555,1.7312904033001861,13.264867362894908,2.946710250901504,1.6728972432213682,0.870249465176075,-1.6400000000000001,4.185278567460706,6.686910456593772,3.924764681382757,14.925103914937427,32.59035546195648,14.817828337479405,5.893957685363079,34.26516257714466,29.065158306170954,4.254883813889036,0,0,0,5.749511833283905,0,47.97499309968696,0,10.188240961137378,5.893957685363079,24.61716017845878,7.037952458882589,24.16967483065318,0,5.749511833283905,15.930470882759089,4.736862953800049,10.00407100511562,13.890918331732184,4.715119613734132,0,13.703784234591359,30.063632516016256,9.59530989319154,22.89950438376212,13.179246379961752,1.4118420783282006,11.454490810640218,5.907179729351506,0,12,0,0,0,0,1,0,2,0,5,0,20,29,3,0,3,3,0,10,12,7,0,0,0,0,3,2,3,6,0,6,0,0,0,0,1,0,0,0,0,0,0
"CHEMBL215553","O=C(O)c1cccc(-c2ccc(/C=N/n3cnnc3)o2)c1","IC50","'='",20900,"nM","CHEMBL4372",34.17145369090343,2.1185,74.11730000000001,132.85427608054263,93.50999999999999,282.25899999999984,282.07529018000025,7,1,4,1,7,0,7,21,31,0,0,3,3,0,0,2,0,0,1,0,0,0,10.013599253391423,5.334530569677622,3.4713746393950737,2.1303031197920363,1.2822080863601713,10.242778860141485,3.4713746393950737,2.1303031197920363,1.2822080863601713,-3.22,5.645030370466926,5.414289472824896,2.863255819911821,0,32.14223175529355,0,0,28.455063100175234,58.3798141367053,0,12.754898567804071,0,0,0,0,26.65732331776436,1.4311996572326342,14.873466057497485,5.101407525739723,0,0,60.18495458448366,0,11.323698910571437,12.159957506688851,9.52595912816056,0,9.47063962496723,5.101407525739723,10.197363616602075,12.08483741532659,24.16967483065318,5.563451491696996,21.349413603625536,26.86875537802178,0,0,1.4311996572326342,5.969305287951849,14,0,0,0,0,0,0,1,3,2,1,21,15,2,0,8,8,0,4,10,7,0,0,0,0,1,2,2,0,3,13,0,0,0,2,1,0,0,0,0,0,0
